Timestamp,GSR,HR,GyroX,GyroY,GyroZ
2025-09-13 17:09:21.711470,2641,60,4744,132,15812
2025-09-13 17:09:21.779687,2631,60,4812,100,15708
2025-09-13 17:09:21.849505,2638,60,4676,180,15848
2025-09-13 17:09:21.918204,2641,60,4416,184,15832
2025-09-13 17:09:21.986451,2624,60,4684,180,15824
2025-09-13 17:09:22.055965,2642,60,4740,104,15900
2025-09-13 17:09:22.125182,2655,60,4688,240,15740
2025-09-13 17:09:22.194465,2655,60,4676,348,15840
2025-09-13 17:09:22.265386,2612,60,4648,148,15888
2025-09-13 17:09:22.337386,2641,60,4580,148,15744
2025-09-13 17:09:22.407393,2633,60,4704,216,15952
2025-09-13 17:09:22.477499,2653,60,4656,224,15900
2025-09-13 17:09:22.560880,2641,60,4660,92,15788
2025-09-13 17:09:22.628092,2650,60,4620,208,15756
2025-09-13 17:09:22.697197,2642,60,4680,212,15804
2025-09-13 17:09:22.766285,2632,60,4712,88,15760
2025-09-13 17:09:22.834546,2640,60,4684,140,15860
2025-09-13 17:09:22.905743,2652,60,4576,196,15840
2025-09-13 17:09:22.976743,2637,60,4600,164,15812
2025-09-13 17:09:23.046746,2641,60,4668,148,15900
2025-09-13 17:09:23.116899,2640,60,4612,216,15832
2025-09-13 17:09:23.186021,2653,60,4844,168,15812
2025-09-13 17:09:23.256907,2641,60,4732,136,15748
2025-09-13 17:09:23.323708,2641,60,4616,204,15836
2025-09-13 17:09:23.395393,2641,60,4564,224,15832
2025-09-13 17:09:23.477483,2626,60,4780,132,15720
2025-09-13 17:09:23.547112,2640,60,4624,180,15744
2025-09-13 17:09:23.618263,2632,60,4764,140,15964
2025-09-13 17:09:23.685279,2632,60,4712,236,15768
2025-09-13 17:09:23.755432,2647,60,4792,180,15788
2025-09-13 17:09:23.822529,2642,60,4580,216,15736
2025-09-13 17:09:23.891845,2612,60,4640,100,15884
2025-09-13 17:09:23.958074,2641,60,4716,236,15936
2025-09-13 17:09:24.029543,2636,60,4604,228,15788
2025-09-13 17:09:24.101542,2624,60,4660,120,15900
2025-09-13 17:09:24.170542,2636,60,4740,216,15788
2025-09-13 17:09:24.239625,2643,60,4656,208,15792
2025-09-13 17:09:24.311542,2640,60,4680,216,15880
2025-09-13 17:09:24.397136,2637,60,4680,216,15760
2025-09-13 17:09:24.466360,2640,60,4716,124,15732
2025-09-13 17:09:24.538348,2640,60,4644,196,15684
2025-09-13 17:09:24.609190,2638,60,4704,164,15864
2025-09-13 17:09:24.676189,2639,60,4692,48,15880
2025-09-13 17:09:24.742184,2638,60,4704,160,15804
2025-09-13 17:09:24.807335,2636,60,4740,204,15772
2025-09-13 17:09:24.872712,2632,60,4608,172,15784
2025-09-13 17:09:24.939393,2643,71,4784,8,15844
2025-09-13 17:09:25.005724,2637,71,4804,104,15796
2025-09-13 17:09:25.072869,2643,71,4832,88,15736
2025-09-13 17:09:25.136944,2638,71,4684,232,15788
2025-09-13 17:09:25.204189,2642,71,4632,312,15852
2025-09-13 17:09:25.270741,2644,71,4700,188,15644
2025-09-13 17:09:25.350624,2641,71,4740,124,15836
2025-09-13 17:09:25.416973,2644,71,4816,156,15728
2025-09-13 17:09:25.481422,2647,71,4632,224,15740
2025-09-13 17:09:25.546131,2636,71,4604,208,15904
2025-09-13 17:09:25.611759,2636,71,4628,100,15760
2025-09-13 17:09:25.676665,2641,71,4716,128,15816
2025-09-13 17:09:25.742749,2650,71,4608,260,15904
2025-09-13 17:09:25.808443,2679,71,4720,84,15848
2025-09-13 17:09:25.873485,2640,71,4724,80,15692
2025-09-13 17:09:25.940443,2643,71,4708,240,15920
2025-09-13 17:09:26.008771,2651,71,4760,80,15756
2025-09-13 17:09:26.075351,2638,71,4720,184,15904
2025-09-13 17:09:26.141916,2641,71,4696,212,15736
2025-09-13 17:09:26.206125,2642,71,4620,156,15748
2025-09-13 17:09:26.276124,2640,71,4680,216,15680
2025-09-13 17:09:26.357489,2643,71,4784,204,15732
2025-09-13 17:09:26.422452,2642,71,4660,208,15884
2025-09-13 17:09:26.488396,2641,71,4692,112,15792
2025-09-13 17:09:26.552820,2653,71,4668,188,15736
2025-09-13 17:09:26.619799,2616,71,4752,192,15708
2025-09-13 17:09:26.683016,2654,71,4708,168,15728
2025-09-13 17:09:26.747430,2642,71,4768,116,15780
2025-09-13 17:09:26.814407,2642,71,4684,144,15848
2025-09-13 17:09:26.879514,2632,71,4680,124,15840
2025-09-13 17:09:26.944114,2633,71,4648,164,15768
2025-09-13 17:09:27.009153,2641,71,4768,284,15904
2025-09-13 17:09:27.073581,2642,71,4704,100,15764
2025-09-13 17:09:27.141568,2618,71,4768,120,15828
2025-09-13 17:09:27.206635,2651,71,4728,92,15680
2025-09-13 17:09:27.272570,2652,71,4784,148,15848
2025-09-13 17:09:27.352588,2638,71,4780,120,15752
2025-09-13 17:09:27.419627,2638,71,4768,104,15720
2025-09-13 17:09:27.485346,2639,71,4828,160,15680
2025-09-13 17:09:27.550070,2611,71,4688,208,15824
2025-09-13 17:09:27.616650,2638,71,4724,204,15872
2025-09-13 17:09:27.681741,2649,71,4752,132,15784
2025-09-13 17:09:27.747747,2656,71,4772,52,15848
2025-09-13 17:09:27.813587,2637,71,4600,96,15764
2025-09-13 17:09:27.881107,2641,71,4760,164,15696
2025-09-13 17:09:27.949471,2648,71,4664,216,15704
2025-09-13 17:09:28.014882,2646,71,4764,152,15812
2025-09-13 17:09:28.080732,2616,71,4652,68,15720
2025-09-13 17:09:28.149094,2647,71,4732,112,15904
2025-09-13 17:09:28.216009,2644,71,4644,168,15764
2025-09-13 17:09:28.281911,2637,71,4748,132,15812
2025-09-13 17:09:28.364161,2628,71,4764,208,15748
2025-09-13 17:09:28.432606,2643,71,4644,272,15804
2025-09-13 17:09:28.502329,2640,71,4612,180,15752
2025-09-13 17:09:28.572362,2640,71,4648,120,15764
2025-09-13 17:09:28.642376,2639,71,4732,196,15832
2025-09-13 17:09:28.710275,2643,71,4680,256,15804
2025-09-13 17:09:28.777491,2644,71,4724,200,15736
2025-09-13 17:09:28.848428,2643,71,4740,160,15696
2025-09-13 17:09:28.919752,2653,71,4628,144,15712
2025-09-13 17:09:28.990548,2642,71,4724,148,15784
2025-09-13 17:09:29.060724,2646,71,4668,80,15848
2025-09-13 17:09:29.129809,2641,71,4812,100,15796
2025-09-13 17:09:29.200950,2636,71,4732,152,15704
2025-09-13 17:09:29.283677,2640,71,4716,132,15784
2025-09-13 17:09:29.352970,2629,71,4656,160,15696
2025-09-13 17:09:29.422016,2655,71,4656,148,15828
2025-09-13 17:09:29.493448,2643,71,4704,228,15752
2025-09-13 17:09:29.562536,2634,71,4720,60,15744
2025-09-13 17:09:29.630447,2643,71,4660,112,15816
2025-09-13 17:09:29.701026,2643,71,4688,188,15728
2025-09-13 17:09:29.769614,2638,71,4724,168,15760
2025-09-13 17:09:29.838612,2653,71,4844,120,15732
2025-09-13 17:09:29.908015,2640,71,4688,72,15720
2025-09-13 17:09:29.977555,2639,71,4628,224,15832
2025-09-13 17:09:30.046615,2640,71,4656,188,15836
2025-09-13 17:09:30.116616,2639,71,4692,160,15832
2025-09-13 17:09:30.199900,2641,71,4728,164,15820
2025-09-13 17:09:30.268415,2643,71,4780,72,15876
2025-09-13 17:09:30.338183,2642,71,4672,172,15864
2025-09-13 17:09:30.408246,2639,71,4668,224,15928
2025-09-13 17:09:30.477959,2616,71,4792,228,15812
2025-09-13 17:09:30.552046,2638,71,4712,200,15812
2025-09-13 17:09:30.621048,2640,71,4696,44,15788
2025-09-13 17:09:30.691965,2624,71,4692,148,15832
2025-09-13 17:09:30.760898,2655,71,4680,144,15880
2025-09-13 17:09:30.830730,2645,71,4656,176,15800
2025-09-13 17:09:30.899149,2643,71,4600,300,15856
2025-09-13 17:09:30.969231,2649,71,4620,208,15852
2025-09-13 17:09:31.040122,2653,71,4684,160,15788
2025-09-13 17:09:31.124303,2640,71,4744,208,15780
2025-09-13 17:09:31.192854,2621,71,4668,108,15684
2025-09-13 17:09:31.264173,2640,71,4604,180,15768
2025-09-13 17:09:31.332593,2642,71,4760,204,15860
2025-09-13 17:09:31.402532,2647,71,4728,112,15820
2025-09-13 17:09:31.470690,2655,71,4708,196,15768
2025-09-13 17:09:31.541273,2642,71,4752,136,15780
2025-09-13 17:09:31.610145,2617,71,4684,144,15876
2025-09-13 17:09:31.680921,2655,71,4728,84,15680
2025-09-13 17:09:31.750097,2641,71,4784,92,15664
2025-09-13 17:09:31.821102,2642,71,4760,220,15856
2025-09-13 17:09:31.891712,2642,71,4784,196,15760
2025-09-13 17:09:31.963054,2613,71,4716,180,15780
2025-09-13 17:09:32.032028,2655,71,4668,112,15804
2025-09-13 17:09:32.115030,2653,71,4692,40,15732
2025-09-13 17:09:32.183030,2648,71,4644,104,15744
2025-09-13 17:09:32.253030,2637,71,4712,160,15752
2025-09-13 17:09:32.325270,2643,71,4740,100,15792
2025-09-13 17:09:32.394271,2641,71,4640,116,15744
2025-09-13 17:09:32.464292,2640,71,4672,164,15784
2025-09-13 17:09:32.533277,2643,71,4648,136,15724
2025-09-13 17:09:32.602141,2642,71,4568,196,15688
2025-09-13 17:09:32.672514,2655,71,4700,204,15872
2025-09-13 17:09:32.741446,2642,71,4664,184,15700
2025-09-13 17:09:32.809858,2642,71,4804,100,15896
2025-09-13 17:09:32.879355,2640,71,4736,128,15732
2025-09-13 17:09:32.949356,2643,71,4716,80,15800
2025-09-13 17:09:33.033382,2649,71,4756,172,15852
2025-09-13 17:09:33.101312,2639,71,4708,92,15944
2025-09-13 17:09:33.170340,2641,71,4764,164,15820
2025-09-13 17:09:33.240368,2683,71,4672,20,15828
2025-09-13 17:09:33.306754,2642,71,4776,180,15772
2025-09-13 17:09:33.374751,2640,71,4688,164,15852
2025-09-13 17:09:33.444831,2632,71,4888,224,15860
2025-09-13 17:09:33.510750,2648,71,4732,24,15708
2025-09-13 17:09:33.582749,2643,71,4724,148,15752
2025-09-13 17:09:33.650758,2639,71,4632,164,15708
2025-09-13 17:09:33.718471,2612,71,4388,252,15920
2025-09-13 17:09:33.787177,2639,71,4336,224,15764
2025-09-13 17:09:33.852182,2641,71,4292,308,15912
2025-09-13 17:09:33.921997,2645,71,4460,156,16012
2025-09-13 17:09:34.012845,2633,71,4740,180,15772
2025-09-13 17:09:34.080577,2634,71,4900,164,15832
2025-09-13 17:09:34.144091,2643,71,5076,164,15668
2025-09-13 17:09:34.213291,2640,71,5208,160,15812
2025-09-13 17:09:34.279620,2647,71,4980,132,15852
2025-09-13 17:09:34.343666,2653,71,4968,44,15736
2025-09-13 17:09:34.409977,2654,71,4872,84,15804
2025-09-13 17:09:34.475896,2655,71,4628,248,15736
2025-09-13 17:09:34.545020,2647,71,4620,220,15808
2025-09-13 17:09:34.611516,2655,71,4588,180,15772
2025-09-13 17:09:34.678574,2654,71,4684,168,15728
2025-09-13 17:09:34.745055,2647,71,4732,72,15632
2025-09-13 17:09:34.811482,2639,71,4664,196,15840
2025-09-13 17:09:34.877710,2640,71,4680,148,15852
2025-09-13 17:09:34.945099,2655,71,4592,172,15828
2025-09-13 17:09:35.025231,2637,71,4736,136,15740
2025-09-13 17:09:35.090372,2646,71,4764,68,15900
2025-09-13 17:09:35.155140,2645,71,5040,96,15728
2025-09-13 17:09:35.220630,2646,71,4952,28,15600
2025-09-13 17:09:35.288630,2647,71,5100,44,15664
2025-09-13 17:09:35.354053,2642,75,4964,160,15844
2025-09-13 17:09:35.418216,2647,75,4908,148,15656
2025-09-13 17:09:35.483901,2654,75,4876,56,15660
2025-09-13 17:09:35.552902,2653,75,4808,192,15724
2025-09-13 17:09:35.618948,2655,75,4668,196,15816
2025-09-13 17:09:35.684111,2637,75,4644,248,15884
2025-09-13 17:09:35.747727,2641,75,4816,172,15764
2025-09-13 17:09:35.816781,2644,75,4912,240,15800
2025-09-13 17:09:35.883275,2640,75,4748,164,15804
2025-09-13 17:09:35.947682,2638,75,4844,196,15812
2025-09-13 17:09:36.026914,2643,75,4752,40,15912
2025-09-13 17:09:36.093054,2641,75,4764,108,15636
2025-09-13 17:09:36.161534,2632,75,5072,188,15656
2025-09-13 17:09:36.227650,2638,75,4852,140,15688
2025-09-13 17:09:36.297863,2646,75,4836,176,15792
2025-09-13 17:09:36.364938,2647,75,4928,160,15752
2025-09-13 17:09:36.434864,2648,75,4844,65520,15608
2025-09-13 17:09:36.503480,2624,75,4912,44,15632
2025-09-13 17:09:36.570485,2643,75,5008,104,15812
2025-09-13 17:09:36.633485,2648,75,4940,184,15720
2025-09-13 17:09:36.699485,2645,75,4824,152,15708
2025-09-13 17:09:36.767557,2635,75,4816,100,15804
2025-09-13 17:09:36.832706,2645,75,5056,176,15700
2025-09-13 17:09:36.898630,2655,75,4960,152,15656
2025-09-13 17:09:36.964008,2634,75,4816,128,15904
2025-09-13 17:09:37.044789,2655,75,4800,140,15652
2025-09-13 17:09:37.110879,2636,75,4704,24,15588
2025-09-13 17:09:37.174992,2644,75,4796,108,15760
2025-09-13 17:09:37.240174,2640,75,4804,44,15876
2025-09-13 17:09:37.305479,2648,75,4952,112,15736
2025-09-13 17:09:37.368126,2654,75,4768,120,15800
2025-09-13 17:09:37.436561,2612,75,4844,164,15772
2025-09-13 17:09:37.503612,2645,75,4888,224,15736
2025-09-13 17:09:37.571914,2640,75,4828,256,15828
2025-09-13 17:09:37.638169,2645,75,4724,64,15848
2025-09-13 17:09:37.704477,2643,75,4748,36,15768
2025-09-13 17:09:37.771845,2655,75,4944,64,15736
2025-09-13 17:09:37.837045,2645,75,4976,100,15796
2025-09-13 17:09:37.904724,2641,75,4848,112,15716
2025-09-13 17:09:37.986784,2638,75,4944,156,15600
2025-09-13 17:09:38.053790,2637,75,5020,28,15696
2025-09-13 17:09:38.120877,2642,75,4928,168,15788
2025-09-13 17:09:38.188565,2616,75,4740,168,15884
2025-09-13 17:09:38.251731,2642,75,4644,172,15640
2025-09-13 17:09:38.318170,2655,75,4892,140,15748
2025-09-13 17:09:38.381334,2652,75,4932,220,15636
2025-09-13 17:09:38.446061,2642,75,4680,156,15852
2025-09-13 17:09:38.511886,2648,75,4740,180,15644
2025-09-13 17:09:38.576966,2647,75,4828,140,15740
2025-09-13 17:09:38.642057,2640,75,4828,72,15708
2025-09-13 17:09:38.709443,2635,75,4892,176,15792
2025-09-13 17:09:38.774504,2647,75,4892,108,15772
2025-09-13 17:09:38.841507,2655,75,4788,140,15764
2025-09-13 17:09:38.906682,2639,75,4820,232,15816
2025-09-13 17:09:38.986683,2645,75,4772,280,15864
2025-09-13 17:09:39.048906,2640,75,5052,108,15656
2025-09-13 17:09:39.114436,2640,75,4844,240,15684
2025-09-13 17:09:39.178530,2632,75,4840,156,15784
2025-09-13 17:09:39.251076,2641,75,4672,332,15720
2025-09-13 17:09:39.317994,2651,75,4716,112,15800
2025-09-13 17:09:39.398268,2641,75,4780,100,15780
2025-09-13 17:09:39.467656,2641,75,5032,4,15684
2025-09-13 17:09:39.537050,2625,75,4992,40,15776
2025-09-13 17:09:39.607706,2624,75,4792,44,15768
2025-09-13 17:09:39.676668,2651,75,4748,180,15824
2025-09-13 17:09:39.745131,2644,75,4868,316,15820
2025-09-13 17:09:39.814129,2641,75,4816,172,15680
2025-09-13 17:09:39.885187,2639,75,4740,200,15816
2025-09-13 17:09:39.957206,2642,75,4724,116,15628
2025-09-13 17:09:40.039289,2651,75,4756,148,15860
2025-09-13 17:09:40.107283,2642,75,4732,256,15760
2025-09-13 17:09:40.175941,2640,75,4732,176,15696
2025-09-13 17:09:40.243039,2616,75,4928,100,15708
2025-09-13 17:09:40.322038,2637,75,4988,44,15668
2025-09-13 17:09:40.395033,2641,75,4880,116,15596
2025-09-13 17:09:40.465447,2638,75,4780,24,15872
2025-09-13 17:09:40.538902,2657,75,4904,212,15712
2025-09-13 17:09:40.610980,2640,75,4988,180,15868
2025-09-13 17:09:40.682906,2653,75,4872,156,15792
2025-09-13 17:09:40.754903,2643,75,4832,196,15720
2025-09-13 17:09:40.826096,2640,75,4760,184,15708
2025-09-13 17:09:40.897186,2645,75,4728,128,15700
2025-09-13 17:09:40.983163,2644,75,4856,188,15828
2025-09-13 17:09:41.055311,2641,75,4928,108,15580
2025-09-13 17:09:41.127912,2645,75,4884,172,15616
2025-09-13 17:09:41.203300,2642,75,4764,56,15680
2025-09-13 17:09:41.273343,2647,75,4860,120,15776
2025-09-13 17:09:41.341395,2653,75,4896,64,15636
2025-09-13 17:09:41.412784,2647,75,4880,128,15924
2025-09-13 17:09:41.479231,2634,75,4832,244,15756
2025-09-13 17:09:41.546391,2642,75,4788,224,15840
2025-09-13 17:09:41.615672,2642,75,4776,264,15744
2025-09-13 17:09:41.682594,2654,75,4836,184,15816
2025-09-13 17:09:41.747680,2638,75,4764,88,15808
2025-09-13 17:09:41.817486,2641,75,4852,156,15896
2025-09-13 17:09:41.882918,2646,75,4920,124,15788
2025-09-13 17:09:41.963801,2641,75,4840,65500,15756
2025-09-13 17:09:42.031310,2643,75,4944,80,15776
2025-09-13 17:09:42.096341,2643,75,4688,192,15788
2025-09-13 17:09:42.161437,2639,75,4876,176,15868
2025-09-13 17:09:42.226884,2644,75,4984,180,15756
2025-09-13 17:09:42.294897,2640,75,4988,132,15748
2025-09-13 17:09:42.361264,2638,75,4784,224,15740
2025-09-13 17:09:42.425323,2640,75,4740,188,15732
2025-09-13 17:09:42.491858,2645,75,4848,144,15808
2025-09-13 17:09:42.557088,2646,75,4956,212,15772
2025-09-13 17:09:42.621026,2636,75,4896,264,15580
2025-09-13 17:09:42.684326,2646,75,4780,132,15732
2025-09-13 17:09:42.750596,2645,75,4664,112,15720
2025-09-13 17:09:42.815598,2640,75,4844,65528,15728
2025-09-13 17:09:42.881547,2646,75,4820,128,15856
2025-09-13 17:09:42.963547,2646,75,4720,140,15792
2025-09-13 17:09:43.029936,2641,75,4860,264,15780
2025-09-13 17:09:43.094052,2642,75,4792,156,15696
2025-09-13 17:09:43.158134,2655,75,4752,128,15832
2025-09-13 17:09:43.224218,2640,75,4804,120,15572
2025-09-13 17:09:43.290819,2652,75,4744,128,15720
2025-09-13 17:09:43.357382,2651,75,4796,176,15880
2025-09-13 17:09:43.421480,2642,75,4868,68,15792
2025-09-13 17:09:43.489490,2651,75,4748,76,15748
2025-09-13 17:09:43.556480,2641,75,4812,28,15832
2025-09-13 17:09:43.623589,2640,75,4748,112,15724
2025-09-13 17:09:43.687676,2655,75,4748,72,15824
2025-09-13 17:09:43.751170,2638,75,4760,84,15648
2025-09-13 17:09:43.817171,2655,75,4764,172,15824
2025-09-13 17:09:43.896986,2579,75,4676,204,15900
2025-09-13 17:09:43.961644,2655,75,4808,212,15908
2025-09-13 17:09:44.029275,2641,75,4860,104,15804
2025-09-13 17:09:44.094401,2655,75,4952,176,15796
2025-09-13 17:09:44.162008,2640,75,4888,120,15680
2025-09-13 17:09:44.225128,2639,75,4848,132,15664
2025-09-13 17:09:44.291958,2642,75,4824,104,15856
2025-09-13 17:09:44.359956,2632,75,4680,164,15772
2025-09-13 17:09:44.427438,2649,75,4692,172,15648
2025-09-13 17:09:44.496428,2642,75,4724,176,15752
2025-09-13 17:09:44.566436,2645,75,4812,12,15776
2025-09-13 17:09:44.632429,2645,75,4880,184,15712
2025-09-13 17:09:44.703867,2652,75,4936,172,15676
2025-09-13 17:09:44.768867,2651,75,4884,128,15776
2025-09-13 17:09:44.834867,2640,75,4868,156,15840
2025-09-13 17:09:44.917042,2653,75,4836,184,15776
2025-09-13 17:09:44.983004,2614,75,4872,132,15636
2025-09-13 17:09:45.049094,2641,75,4776,216,15716
2025-09-13 17:09:45.116337,2634,75,4732,200,15800
2025-09-13 17:09:45.180291,2634,75,4688,212,15728
2025-09-13 17:09:45.247776,2651,75,4796,220,15708
2025-09-13 17:09:45.312791,2640,75,4792,236,15788
2025-09-13 17:09:45.377776,2640,75,4908,208,15892
2025-09-13 17:09:45.442945,2640,75,4816,188,15716
2025-09-13 17:09:45.508003,2655,75,5080,84,15704
2025-09-13 17:09:45.578062,2649,75,4848,136,15784
2025-09-13 17:09:45.646060,2640,74,4860,128,15724
2025-09-13 17:09:45.713423,2643,74,4888,100,15804
2025-09-13 17:09:45.780610,2638,74,4888,160,15708
2025-09-13 17:09:45.844050,2644,74,4912,52,15760
2025-09-13 17:09:45.925361,2654,74,4704,84,15612
2025-09-13 17:09:45.994367,2632,74,4728,80,15760
2025-09-13 17:09:46.058463,2613,74,4840,72,15792
2025-09-13 17:09:46.122367,2645,74,4852,156,15812
2025-09-13 17:09:46.189661,2642,74,4852,92,15768
2025-09-13 17:09:46.257396,2647,74,4848,280,15652
2025-09-13 17:09:46.326301,2634,74,4980,128,15824
2025-09-13 17:09:46.396474,2632,74,5092,52,15732
2025-09-13 17:09:46.465548,2624,74,4908,248,15744
2025-09-13 17:09:46.534474,2643,74,4924,124,15644
2025-09-13 17:09:46.603967,2641,74,4920,104,15760
2025-09-13 17:09:46.675341,2643,74,4764,176,15660
2025-09-13 17:09:46.747474,2647,74,4800,65512,15780
2025-09-13 17:09:46.814683,2653,74,4736,124,15792
2025-09-13 17:09:46.895718,2651,74,4836,108,15692
2025-09-13 17:09:46.965310,2648,74,4852,204,15792
2025-09-13 17:09:47.033396,2642,74,4836,204,15728
2025-09-13 17:09:47.097584,2638,74,4920,148,15744
2025-09-13 17:09:47.161590,2641,74,4924,248,15664
2025-09-13 17:09:47.229428,2640,74,4868,96,15728
2025-09-13 17:09:47.295478,2643,74,4852,204,15768
2025-09-13 17:09:47.362194,2646,74,4888,65524,15732
2025-09-13 17:09:47.428345,2641,74,4972,28,15864
2025-09-13 17:09:47.493436,2641,74,4852,148,15784
2025-09-13 17:09:47.559636,2651,74,4748,152,15928
2025-09-13 17:09:47.625039,2639,74,4804,128,15732
2025-09-13 17:09:47.689504,2641,74,4840,88,15816
2025-09-13 17:09:47.759406,2640,74,4808,148,15752
2025-09-13 17:09:47.839028,2640,74,4900,116,15744
2025-09-13 17:09:47.903035,2644,74,4768,232,15696
2025-09-13 17:09:47.968120,2640,74,4720,176,15776
2025-09-13 17:09:48.033033,2632,74,4780,172,15628
2025-09-13 17:09:48.098033,2641,74,4828,148,15680
2025-09-13 17:09:48.168034,2648,74,4820,128,15808
2025-09-13 17:09:48.233034,2641,74,4744,20,15848
2025-09-13 17:09:48.302034,2641,74,4484,156,15760
2025-09-13 17:09:48.368787,2645,74,4808,68,15616
2025-09-13 17:09:48.433821,2639,74,4900,112,15788
2025-09-13 17:09:48.499133,2655,74,4920,188,15776
2025-09-13 17:09:48.565265,2640,74,4856,192,15876
2025-09-13 17:09:48.631991,2655,74,4740,244,15820
2025-09-13 17:09:48.697777,2641,74,4868,136,15692
2025-09-13 17:09:48.765896,2638,74,4928,144,15732
2025-09-13 17:09:48.848613,2612,74,4848,184,15628
2025-09-13 17:09:48.913629,2646,74,4924,160,15848
2025-09-13 17:09:48.983692,2652,74,4740,144,15724
2025-09-13 17:09:49.050397,2641,74,4724,76,15792
2025-09-13 17:09:49.116397,2641,74,4812,148,15692
2025-09-13 17:09:49.186512,2648,74,4884,164,15716
2025-09-13 17:09:49.251144,2633,74,4876,168,15656
2025-09-13 17:09:49.319012,2640,74,4840,124,15712
2025-09-13 17:09:49.383259,2640,74,4704,244,15776
2025-09-13 17:09:49.449237,2642,74,4772,216,15912
2025-09-13 17:09:49.514178,2638,74,4840,136,15704
2025-09-13 17:09:49.580549,2644,74,4712,284,15644
2025-09-13 17:09:49.647621,2632,74,4796,156,15732
2025-09-13 17:09:49.714609,2653,74,4876,128,15592
2025-09-13 17:09:49.778652,2631,74,4680,168,15852
2025-09-13 17:09:49.857041,2653,74,4736,32,15716
2025-09-13 17:09:49.922868,2643,74,4764,68,15844
2025-09-13 17:09:49.987845,2642,74,4704,204,15872
2025-09-13 17:09:50.051875,2648,74,4808,212,15684
2025-09-13 17:09:50.115830,2651,74,4920,256,15792
2025-09-13 17:09:50.181650,2642,74,4788,264,15920
2025-09-13 17:09:50.248737,2643,74,4824,92,15724
2025-09-13 17:09:50.313973,2639,74,4896,204,15812
2025-09-13 17:09:50.379560,2632,74,4876,56,15760
2025-09-13 17:09:50.448567,2644,74,4904,140,15688
2025-09-13 17:09:50.515589,2655,74,4688,212,15684
2025-09-13 17:09:50.580594,2612,74,4720,112,15992
2025-09-13 17:09:50.646388,2646,74,4524,180,15916
2025-09-13 17:09:50.715389,2640,74,4404,180,15760
2025-09-13 17:09:50.782388,2642,74,4832,152,15744
2025-09-13 17:09:50.862389,2642,74,5008,228,15904
2025-09-13 17:09:50.926979,2643,74,4780,136,15816
2025-09-13 17:09:50.992988,2653,74,4784,196,15720
2025-09-13 17:09:51.058741,2643,74,4836,124,15776
2025-09-13 17:09:51.123826,2637,74,4656,108,15700
2025-09-13 17:09:51.188040,2640,74,4752,128,15676
2025-09-13 17:09:51.255827,2642,74,4752,156,15836
2025-09-13 17:09:51.323184,2655,74,4636,156,15796
2025-09-13 17:09:51.392164,2646,74,4640,100,15696
2025-09-13 17:09:51.459891,2640,74,4728,116,15844
2025-09-13 17:09:51.528519,2655,74,4908,216,15772
2025-09-13 17:09:51.597552,2647,74,4876,148,15812
2025-09-13 17:09:51.664557,2640,74,4864,188,15820
2025-09-13 17:09:51.735925,2641,74,4844,208,15900
2025-09-13 17:09:51.817381,2648,74,4812,140,15712
2025-09-13 17:09:51.881672,2652,74,4772,256,15616
2025-09-13 17:09:51.948332,2640,74,4752,156,15672
2025-09-13 17:09:52.017671,2643,74,4804,152,15764
2025-09-13 17:09:52.086784,2645,74,4840,92,15796
2025-09-13 17:09:52.155979,2641,74,4828,160,15660
2025-09-13 17:09:52.221650,2641,74,4676,96,15804
2025-09-13 17:09:52.286636,2642,74,4536,272,15848
2025-09-13 17:09:52.352646,2640,74,4680,160,15664
2025-09-13 17:09:52.418728,2632,74,4864,244,15712
2025-09-13 17:09:52.486638,2647,74,4864,116,15820
2025-09-13 17:09:52.552637,2645,74,4780,228,15460
2025-09-13 17:09:52.618637,2643,74,4748,144,15704
2025-09-13 17:09:52.683636,2651,74,4892,132,15884
2025-09-13 17:09:52.748715,2645,74,4944,12,15780
2025-09-13 17:09:52.832231,2654,74,4804,200,15628
2025-09-13 17:09:52.898798,2645,74,4684,196,15760
2025-09-13 17:09:52.967139,2627,74,4684,124,15720
2025-09-13 17:09:53.034978,2642,74,4684,112,15912
2025-09-13 17:09:53.105057,2640,74,4760,96,15868
2025-09-13 17:09:53.169724,2655,74,4756,140,15712
2025-09-13 17:09:53.236734,2648,74,4864,124,15856
2025-09-13 17:09:53.300911,2637,74,4672,220,15740
2025-09-13 17:09:53.369426,2637,74,4848,240,15736
2025-09-13 17:09:53.438678,2643,74,4952,172,15848
2025-09-13 17:09:53.504679,2648,74,4776,144,15752
2025-09-13 17:09:53.572846,2643,74,4728,204,15764
2025-09-13 17:09:53.642767,2639,74,4728,124,15700
2025-09-13 17:09:53.708194,2632,74,4692,148,15820
2025-09-13 17:09:53.774949,2639,74,4768,172,15640
2025-09-13 17:09:53.857356,2651,74,4636,132,15884
2025-09-13 17:09:53.923776,2640,74,4764,140,15848
2025-09-13 17:09:53.996924,2645,74,4696,216,15724
2025-09-13 17:09:54.064001,2632,74,4764,316,15716
2025-09-13 17:09:54.136146,2640,74,4804,108,15780
2025-09-13 17:09:54.205118,2645,74,4908,248,15784
2025-09-13 17:09:54.272203,2655,74,4696,120,15720
2025-09-13 17:09:54.342213,2641,74,4844,256,15832
2025-09-13 17:09:54.412473,2625,74,4892,132,15824
2025-09-13 17:09:54.484661,2655,74,4812,156,15556
2025-09-13 17:09:54.555681,2641,74,4712,68,15828
2025-09-13 17:09:54.626682,2640,74,4704,65492,15836
